id,time_stamp,category,action,json
2991,1428621912,prefs_710,working,"{""uid"":""1428607449366"",""event_queue"":[{""event"":""tab_init"",""config_id"":88,""item"":58,""item_set"":2,""time"":1428607498841},{""event"":""tab_click"",""config_id"":88,""item"":""11"",""item_set"":2,""time"":1428607500423},{""event"":""tab_click"",""config_id"":88,""item"":""5"",""item_set"":2,""time"":1428607501159},{""event"":""tab_click"",""config_id"":88,""item"":""11"",""item_set"":2,""time"":1428607502593},{""event"":""tab_click"",""config_id"":88,""item"":""58"",""item_set"":2,""time"":1428607503142},{""event"":""tab_click"",""config_id"":88,""item"":""5"",""item_set"":2,""time"":1428607504902},{""event"":""tab_click"",""config_id"":88,""item"":""11"",""item_set"":2,""time"":1428607505624},{""event"":""next"",""config_id"":88,""item"":""button"",""item_set"":2,""time"":1428607510379}]}"
2992,1428621921,prefs_710,result,"{""uid"":""1428607449366"",""ranking"":[""9"",""26"",""18""]}"
2993,1428621922,prefs_710,finish,"{""uid"":""1428607449366""}"
2994,1428621922,prefs_710,working,"{""uid"":""1428607449366"",""event_queue"":[{""event"":""tab_init"",""config_id"":88,""item"":18,""item_set"":3,""time"":1428607510404},{""event"":""tab_click"",""config_id"":88,""item"":""26"",""item_set"":3,""time"":1428607512207},{""event"":""tab_click"",""config_id"":88,""item"":""9"",""item_set"":3,""time"":1428607513040},{""event"":""tab_click"",""config_id"":88,""item"":""26"",""item_set"":3,""time"":1428607514505},{""event"":""tab_click"",""config_id"":88,""item"":""18"",""item_set"":3,""time"":1428607515271},{""event"":""next"",""config_id"":88,""item"":""button"",""item_set"":3,""time"":1428607520033}]}"
2996,1428622505,integrated_logging,rendering_message,"{""message_id"":1,""message_title"":""prefs_prod"",""owner"":""/restapi/v1/user/1/""}"
2997,1428622506,prefs_710,initialize,"{""uid"":""1428608105908"",""config"":{""interface"":""H1"",""id"":121,""itemsets"":[[58,18,36,5],[47,26,11,20]]},""language"":""en-US"",""device"":""Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; .NET4.0E; .NET4.0C; Media Center PC 6.0; .NET CLR 3.5.30729; .NET CLR 2.0.50727; .NET CLR 3.0.30729; rv:11.0) like Gecko"",""window_height"":1036,""window_width"":1920}"
2998,1428622507,prefs_710,accepting,"{""uid"":""1428608105908""}"
2999,1428622539,prefs_710,working,"{""uid"":""1428608105908"",""event_queue"":[{""event"":""tab_init"",""config_id"":121,""item"":58,""item_set"":0,""time"":1428608107583},{""event"":""tab_click"",""config_id"":121,""item"":""18"",""item_set"":0,""time"":1428608119875},{""event"":""tab_click"",""config_id"":121,""item"":""36"",""item_set"":0,""time"":1428608120638},{""event"":""tab_click"",""config_id"":121,""item"":""5"",""item_set"":0,""time"":1428608121064},{""event"":""tab_click"",""config_id"":121,""item"":""58"",""item_set"":0,""time"":1428608123049},{""event"":""tab_click"",""config_id"":121,""item"":""18"",""item_set"":0,""time"":1428608124017},{""event"":""tab_click"",""config_id"":121,""item"":""36"",""item_set"":0,""time"":1428608124707},{""event"":""tab_click"",""config_id"":121,""item"":""5"",""item_set"":0,""time"":1428608125219},{""event"":""tab_click"",""config_id"":121,""item"":""#rating_table"",""item_set"":0,""time"":1428608130612},{""event"":""tab_click"",""config_id"":121,""item"":""5"",""item_set"":0,""time"":1428608130933},{""event"":""tab_click"",""config_id"":121,""item"":""36"",""item_set"":0,""time"":1428608131683},{""event"":""tab_click"",""config_id"":121,""item"":""18"",""item_set"":0,""time"":1428608132235},{""event"":""tab_click"",""config_id"":121,""item"":""58"",""item_set"":0,""time"":1428608133197},{""event"":""next"",""config_id"":121,""item"":""button"",""item_set"":0,""time"":1428608138946}]}"
3000,1428622539,prefs_710,result,"{""uid"":""1428608105908"",""rating"":[{""id"":""58"",""val"":""5""},{""id"":""18"",""val"":""2""},{""id"":""36"",""val"":""3""},{""id"":""5"",""val"":""1""}]}"
3001,1428622552,prefs_710,working,"{""uid"":""1428608105908"",""event_queue"":[{""event"":""tab_init"",""config_id"":121,""item"":47,""item_set"":1,""time"":1428608138997},{""event"":""tab_click"",""config_id"":121,""item"":""26"",""item_set"":1,""time"":1428608141673},{""event"":""tab_click"",""config_id"":121,""item"":""11"",""item_set"":1,""time"":1428608142209},{""event"":""tab_click"",""config_id"":121,""item"":""20"",""item_set"":1,""time"":1428608142699},{""event"":""tab_click"",""config_id"":121,""item"":""47"",""item_set"":1,""time"":1428608144822},{""event"":""tab_click"",""config_id"":121,""item"":""26"",""item_set"":1,""time"":1428608145493},{""event"":""tab_click"",""config_id"":121,""item"":""11"",""item_set"":1,""time"":1428608146495},{""event"":""tab_click"",""config_id"":121,""item"":""#rating_table"",""item_set"":1,""time"":1428608147773},{""event"":""next"",""config_id"":121,""item"":""button"",""item_set"":1,""time"":1428608151721}]}"
3002,1428622552,prefs_710,result,"{""uid"":""1428608105908"",""rating"":[{""id"":""47"",""val"":""1""},{""id"":""26"",""val"":""3""},{""id"":""11"",""val"":""2""},{""id"":""20"",""val"":""1""}]}"
3003,1428622552,prefs_710,finish,"{""uid"":""1428608105908""}"
3005,1428622949,integrated_logging,rendering_message,"{""message_id"":1,""message_title"":""prefs_prod"",""owner"":""/restapi/v1/user/1/""}"
3006,1428622950,prefs_710,initialize,"{""uid"":""1428608547403"",""config"":{""interface"":""H1"",""id"":21,""itemsets"":[[26,58],[36,47],[5,30],[57,11],[17,9],[20,18],[9,26],[58,18],[5,17],[11,30],[47,20],[57,36]]},""language"":""en-US"",""device"":""Mozilla/5.0 (Windows NT 6.3; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0"",""window_height"":657,""window_width"":1366}"
3007,1428622967,prefs_710,accepting,"{""uid"":""1428608547403""}"
3008,1428622991,prefs_710,result,"{""uid"":""1428608547403"",""rating"":[{""id"":""26"",""val"":""2""},{""id"":""58"",""val"":""2""}]}"
3009,1428622991,prefs_710,working,"{""uid"":""1428608547403"",""event_queue"":[{""event"":""tab_init"",""config_id"":21,""item"":26,""item_set"":0,""time"":1428608564420},{""event"":""tab_click"",""config_id"":21,""item"":""58"",""item_set"":0,""time"":1428608571861},{""event"":""tab_click"",""config_id"":21,""item"":""26"",""item_set"":0,""time"":1428608578294},{""event"":""tab_click"",""config_id"":21,""item"":""58"",""item_set"":0,""time"":1428608579493},{""event"":""tab_click"",""config_id"":21,""item"":""#rating_table"",""item_set"":0,""time"":1428608580186},{""event"":""next"",""config_id"":21,""item"":""button"",""item_set"":0,""time"":1428608588226}]}"
3010,1428622998,prefs_710,working,"{""uid"":""1428608547403"",""event_queue"":[{""event"":""tab_init"",""config_id"":21,""item"":36,""item_set"":1,""time"":1428608588281},{""event"":""tab_click"",""config_id"":21,""item"":""47"",""item_set"":1,""time"":1428608589803},{""event"":""tab_click"",""config_id"":21,""item"":""36"",""item_set"":1,""time"":1428608590734},{""event"":""tab_click"",""config_id"":21,""item"":""#rating_table"",""item_set"":1,""time"":1428608591774},{""event"":""next"",""config_id"":21,""item"":""button"",""item_set"":1,""time"":1428608595447}]}"
3011,1428622998,prefs_710,result,"{""uid"":""1428608547403"",""rating"":[{""id"":""36"",""val"":""4""},{""id"":""47"",""val"":""2""}]}"
3012,1428623004,prefs_710,result,"{""uid"":""1428608547403"",""rating"":[{""id"":""5"",""val"":""2""},{""id"":""30"",""val"":""4""}]}"
3013,1428623004,prefs_710,working,"{""uid"":""1428608547403"",""event_queue"":[{""event"":""tab_init"",""config_id"":21,""item"":5,""item_set"":2,""time"":1428608595493},{""event"":""tab_click"",""config_id"":21,""item"":""30"",""item_set"":2,""time"":1428608596734},{""event"":""tab_click"",""config_id"":21,""item"":""5"",""item_set"":2,""time"":1428608597757},{""event"":""next"",""config_id"":21,""item"":""button"",""item_set"":2,""time"":1428608601520}]}"
3014,1428623012,prefs_710,working,"{""uid"":""1428608547403"",""event_queue"":[{""event"":""tab_init"",""config_id"":21,""item"":57,""item_set"":3,""time"":1428608601564},{""event"":""tab_click"",""config_id"":21,""item"":""11"",""item_set"":3,""time"":1428608603173},{""event"":""tab_click"",""config_id"":21,""item"":""57"",""item_set"":3,""time"":1428608604045},{""event"":""tab_click"",""config_id"":21,""item"":""11"",""item_set"":3,""time"":1428608605423},{""event"":""next"",""config_id"":21,""item"":""button"",""item_set"":3,""time"":1428608609479}]}"
3015,1428623012,prefs_710,result,"{""uid"":""1428608547403"",""rating"":[{""id"":""57"",""val"":""2""},{""id"":""11"",""val"":""2""}]}"
3016,1428623021,prefs_710,working,"{""uid"":""1428608547403"",""event_queue"":[{""event"":""tab_init"",""config_id"":21,""item"":17,""item_set"":4,""time"":1428608609515},{""event"":""tab_click"",""config_id"":21,""item"":""9"",""item_set"":4,""time"":1428608610889},{""event"":""tab_click"",""config_id"":21,""item"":""#rating_table"",""item_set"":4,""time"":1428608612797},{""event"":""next"",""config_id"":21,""item"":""button"",""item_set"":4,""time"":1428608618075}]}"
3017,1428623021,prefs_710,result,"{""uid"":""1428608547403"",""rating"":[{""id"":""17"",""val"":""3""},{""id"":""9"",""val"":""6""}]}"
3018,1428623026,prefs_710,working,"{""uid"":""1428608547403"",""event_queue"":[{""event"":""tab_init"",""config_id"":21,""item"":20,""item_set"":5,""time"":1428608618125},{""event"":""tab_click"",""config_id"":21,""item"":""18"",""item_set"":5,""time"":1428608619310},{""event"":""tab_click"",""config_id"":21,""item"":""20"",""item_set"":5,""time"":1428608620170},{""event"":""tab_click"",""config_id"":21,""item"":""#rating_table"",""item_set"":5,""time"":1428608621177},{""event"":""next"",""config_id"":21,""item"":""button"",""item_set"":5,""time"":1428608623506}]}"
3019,1428623026,prefs_710,result,"{""uid"":""1428608547403"",""rating"":[{""id"":""20"",""val"":""1""},{""id"":""18"",""val"":""1""}]}"
3020,1428623032,prefs_710,result,"{""uid"":""1428608547403"",""rating"":[{""id"":""9"",""val"":""5""},{""id"":""26"",""val"":""2""}]}"
3021,1428623032,prefs_710,working,"{""uid"":""1428608547403"",""event_queue"":[{""event"":""tab_init"",""config_id"":21,""item"":9,""item_set"":6,""time"":1428608623582},{""event"":""tab_click"",""config_id"":21,""item"":""26"",""item_set"":6,""time"":1428608624646},{""event"":""tab_click"",""config_id"":21,""item"":""#rating_table"",""item_set"":6,""time"":1428608625611},{""event"":""next"",""config_id"":21,""item"":""button"",""item_set"":6,""time"":1428608629017}]}"
3022,1428623038,prefs_710,working,"{""uid"":""1428608547403"",""event_queue"":[{""event"":""tab_init"",""config_id"":21,""item"":58,""item_set"":7,""time"":1428608629065},{""event"":""tab_click"",""config_id"":21,""item"":""18"",""item_set"":7,""time"":1428608630307},{""event"":""next"",""config_id"":21,""item"":""button"",""item_set"":7,""time"":1428608634886}]}"
3023,1428623038,prefs_710,result,"{""uid"":""1428608547403"",""rating"":[{""id"":""58"",""val"":""5""},{""id"":""18"",""val"":""2""}]}"
3024,1428623043,prefs_710,result,"{""uid"":""1428608547403"",""rating"":[{""id"":""5"",""val"":""2""},{""id"":""17"",""val"":""5""}]}"
3025,1428623043,prefs_710,working,"{""uid"":""1428608547403"",""event_queue"":[{""event"":""tab_init"",""config_id"":21,""item"":5,""item_set"":8,""time"":1428608634929},{""event"":""tab_click"",""config_id"":21,""item"":""17"",""item_set"":8,""time"":1428608635744},{""event"":""tab_click"",""config_id"":21,""item"":""#rating_table"",""item_set"":8,""time"":1428608636708},{""event"":""next"",""config_id"":21,""item"":""button"",""item_set"":8,""time"":1428608640268}]}"
3026,1428623048,prefs_710,result,"{""uid"":""1428608547403"",""rating"":[{""id"":""11"",""val"":""3""},{""id"":""30"",""val"":""4""}]}"
3027,1428623048,prefs_710,working,"{""uid"":""1428608547403"",""event_queue"":[{""event"":""tab_init"",""config_id"":21,""item"":11,""item_set"":9,""time"":1428608640308},{""event"":""tab_click"",""config_id"":21,""item"":""30"",""item_set"":9,""time"":1428608641568},{""event"":""next"",""config_id"":21,""item"":""button"",""item_set"":9,""time"":1428608645520}]}"
3028,1428623055,prefs_710,working,"{""uid"":""1428608547403"",""event_queue"":[{""event"":""tab_init"",""config_id"":21,""item"":47,""item_set"":10,""time"":1428608645554},{""event"":""tab_click"",""config_id"":21,""item"":""20"",""item_set"":10,""time"":1428608647479},{""event"":""next"",""config_id"":21,""item"":""button"",""item_set"":10,""time"":1428608652227}]}"
3029,1428623055,prefs_710,result,"{""uid"":""1428608547403"",""rating"":[{""id"":""47"",""val"":""4""},{""id"":""20"",""val"":""1""}]}"
3030,1428623060,prefs_710,result,"{""uid"":""1428608547403"",""rating"":[{""id"":""57"",""val"":""2""},{""id"":""36"",""val"":""5""}]}"
3031,1428623060,prefs_710,working,"{""uid"":""1428608547403"",""event_queue"":[{""event"":""tab_init"",""config_id"":21,""item"":57,""item_set"":11,""time"":1428608652275},{""event"":""tab_click"",""config_id"":21,""item"":""36"",""item_set"":11,""time"":1428608653280},{""event"":""tab_click"",""config_id"":21,""item"":""57"",""item_set"":11,""time"":1428608653984},{""event"":""tab_click"",""config_id"":21,""item"":""#rating_table"",""item_set"":11,""time"":1428608654746},{""event"":""next"",""config_id"":21,""item"":""button"",""item_set"":11,""time"":1428608657838}]}"
3032,1428623060,prefs_710,finish,"{""uid"":""1428608547403""}"
3034,1428623312,integrated_logging,rendering_message,"{""message_id"":1,""message_title"":""prefs_prod"",""owner"":""/restapi/v1/user/1/""}"
3035,1428623313,prefs_710,initialize,"{""uid"":""1428608913866"",""config"":{""interface"":""H1"",""id"":15,""itemsets"":[[18,17],[20,57],[36,9],[30,11],[47,5],[26,58],[57,5],[30,47],[9,11],[20,17],[58,26],[36,18]]},""language"":""en-GB"",""device"":""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.118 Safari/537.36"",""window_height"":643,""window_width"":1366}"
3036,1428623320,prefs_710,accepting,"{""uid"":""1428608913866""}"
3037,1428623351,prefs_710,result,"{""uid"":""1428608913866"",""rating"":[{""id"":""18"",""val"":""2""},{""id"":""17"",""val"":""6""}]}"
3038,1428623351,prefs_710,working,"{""uid"":""1428608913866"",""event_queue"":[{""event"":""tab_init"",""config_id"":15,""item"":18,""item_set"":0,""time"":1428608921312},{""event"":""tab_click"",""config_id"":15,""item"":""17"",""item_set"":0,""time"":1428608938189},{""event"":""tab_click"",""config_id"":15,""item"":""18"",""item_set"":0,""time"":1428608944266},{""event"":""tab_click"",""config_id"":15,""item"":""17"",""item_set"":0,""time"":1428608945376},{""event"":""next"",""config_id"":15,""item"":""button"",""item_set"":0,""time"":1428608951382}]}"
3039,1428623361,prefs_710,working,"{""uid"":""1428608913866"",""event_queue"":[{""event"":""tab_init"",""config_id"":15,""item"":20,""item_set"":1,""time"":1428608951430},{""event"":""tab_click"",""config_id"":15,""item"":""57"",""item_set"":1,""time"":1428608953902},{""event"":""tab_click"",""config_id"":15,""item"":""20"",""item_set"":1,""time"":1428608955251},{""event"":""tab_click"",""config_id"":15,""item"":""57"",""item_set"":1,""time"":1428608956658},{""event"":""next"",""config_id"":15,""item"":""button"",""item_set"":1,""time"":1428608962033}]}"
3040,1428623361,prefs_710,result,"{""uid"":""1428608913866"",""rating"":[{""id"":""20"",""val"":""4""},{""id"":""57"",""val"":""6""}]}"
3041,1428623375,prefs_710,working,"{""uid"":""1428608913866"",""event_queue"":[{""event"":""tab_init"",""config_id"":15,""item"":36,""item_set"":2,""time"":1428608962073},{""event"":""tab_click"",""config_id"":15,""item"":""9"",""item_set"":2,""time"":1428608967397},{""event"":""next"",""config_id"":15,""item"":""button"",""item_set"":2,""time"":1428608975273}]}"
3042,1428623375,prefs_710,result,"{""uid"":""1428608913866"",""rating"":[{""id"":""36"",""val"":""6""},{""id"":""9"",""val"":""5""}]}"
3043,1428623382,prefs_710,working,"{""uid"":""1428608913866"",""event_queue"":[{""event"":""tab_init"",""config_id"":15,""item"":30,""item_set"":3,""time"":1428608975309},{""event"":""tab_click"",""config_id"":15,""item"":""11"",""item_set"":3,""time"":1428608977607},{""event"":""tab_click"",""config_id"":15,""item"":""#rating_table"",""item_set"":3,""time"":1428608978780},{""event"":""next"",""config_id"":15,""item"":""button"",""item_set"":3,""time"":1428608982711}]}"
3044,1428623382,prefs_710,result,"{""uid"":""1428608913866"",""rating"":[{""id"":""30"",""val"":""6""},{""id"":""11"",""val"":""4""}]}"
3045,1428623390,prefs_710,working,"{""uid"":""1428608913866"",""event_queue"":[{""event"":""tab_init"",""config_id"":15,""item"":47,""item_set"":4,""time"":1428608982752},{""event"":""tab_click"",""config_id"":15,""item"":""5"",""item_set"":4,""time"":1428608984539},{""event"":""tab_click"",""config_id"":15,""item"":""#rating_table"",""item_set"":4,""time"":1428608986206},{""event"":""next"",""config_id"":15,""item"":""button"",""item_set"":4,""time"":1428608990533}]}"
3046,1428623390,prefs_710,result,"{""uid"":""1428608913866"",""rating"":[{""id"":""47"",""val"":""3""},{""id"":""5"",""val"":""2""}]}"
3047,1428623396,prefs_710,working,"{""uid"":""1428608913866"",""event_queue"":[{""event"":""tab_init"",""config_id"":15,""item"":26,""item_set"":5,""time"":1428608990568},{""event"":""tab_click"",""config_id"":15,""item"":""58"",""item_set"":5,""time"":1428608992064},{""event"":""next"",""config_id"":15,""item"":""button"",""item_set"":5,""time"":1428608996426}]}"
